"fid1","iid1","fid2","iid2","m","ibd0","ibd1","ibd2"
"Western","Sample5026483","Eastern","Sample5026871",3.02914634565952,0.755,0.245,0
"Western","Sample5026483","Eastern","Sample5026877",20,1,0,0
"Western","Sample5026483","Eastern","Sample5026878",3.28630418515664,0.795,0.205,0
"Western","Sample5026483","Eastern","Sample5026883",20,1,0,0
"Western","Sample5026483","Eastern","Sample5026884",4.18442457113743,0.89,0.11,0
"Western","Sample5026483","Eastern","Sample5026910",2.34007544159762,0.605,0.395,0
"Western","Sample5026483","Eastern","Sample5026911",8.15842936260448,0.993,0.007,0
"Western","Sample5026483","Eastern","Sample5026916",4.79585928321977,0.928,0.072,0
"Western","Sample5026483","Other","Sample5027250",3.5649048483799,0.831,0.169,0
"Northern","Sample5026578","Northern","Sample5026584",1.40163479467636,0.243,0.757,0
"Northern","Sample5026578","Northern","Sample5026588",1.02620507034739,0.018,0.982,0
"Northern","Sample5026578","Northern","Sample5026596",20,1,0,0
"Northern","Sample5026578","Copperbelt","Sample5026610",2.21424022557299,0.569,0.431,0
"Northern","Sample5026578","Copperbelt","Sample5026616",20,1,0,0
"Northern","Sample5026578","Copperbelt","Sample5026698",2.19429481516149,0.563,0.437,0
"Northern","Sample5026578","North-Western","Sample5026712",1.27928375747887,0.176,0.824,0
"Northern","Sample5026578","Copperbelt","Sample5026718",20,1,0,0
"Northern","Sample5026578","North-Western","Sample5026727",2.37332724739401,0.614,0.386,0
"Northern","Sample5026578","North-Western","Sample5026729",2.19429481516149,0.563,0.437,0
"Northern","Sample5026578","North-Western","Sample5026735",1.36401349625438,0.223,0.777,0
"Northern","Sample5026578","Copperbelt","Sample5026742",2.35107444054688,0.608,0.392,0
"Northern","Sample5026578","Copperbelt","Sample5026760",2.95455702923883,0.742,0.258,0
"Northern","Sample5026578","Copperbelt","Sample5026771",20,1,0,0
"Northern","Sample5026578","North-Western","Sample5026773",1.12186323337305,0.081,0.919,0
"Northern","Sample5026578","Copperbelt","Sample5026793",1.48196850739783,0.284,0.716,0
"Northern","Sample5026578","Copperbelt","Sample5026805",20,1,0,0
"Northern","Sample5026578","Copperbelt","Sample5026814",1.16650266314016,0.109,0.891,0
"Northern","Sample5026578","Copperbelt","Sample5026847",1.07704103576383,0.052,0.948,0
"Northern","Sample5026578","Copperbelt","Sample5026866",2.33278908751913,0.603,0.397,0
"Northern","Sample5026578","Eastern","Sample5026871",1.18278607574167,0.119,0.881,0
"Northern","Sample5026578","Eastern","Sample5026877",1.9378782880922,0.478,0.522,0
"Northern","Sample5026578","Eastern","Sample5026878",1.27055599316634,0.171,0.829,0
"Northern","Sample5026578","Eastern","Sample5026883",1.64385618977472,0.36,0.64,0
"Northern","Sample5026578","Eastern","Sample5026884",1.34739878240348,0.214,0.786,0
"Northern","Sample5026578","Eastern","Sample5026910",1.11403524324603,0.076,0.924,0
"Northern","Sample5026578","Eastern","Sample5026911",2.46593839757888,0.638,0.362,0
"Northern","Sample5026578","Eastern","Sample5026916",1.44026347556702,0.263,0.737,0
"Northern","Sample5026578","Other","Sample5027250",1.31832585820717,0.198,0.802,0
"Northern","Sample5026584","Northern","Sample5026588",1.21089678249862,0.136,0.864,0
"Northern","Sample5026584","Northern","Sample5026596",20,1,0,0
"Northern","Sample5026584","Copperbelt","Sample5026610",4.73696559416621,0.925,0.075,0
"Northern","Sample5026584","Copperbelt","Sample5026616",20,1,0,0
"Northern","Sample5026584","Copperbelt","Sample5026698",3.69899774396719,0.846,0.154,0
"Northern","Sample5026584","North-Western","Sample5026712",2.45008444637804,0.634,0.366,0
"Northern","Sample5026584","Copperbelt","Sample5026718",20,1,0,0
"Northern","Sample5026584","North-Western","Sample5026727",5.53951952995999,0.957,0.043,0
"Northern","Sample5026584","North-Western","Sample5026729",20,1,0,0
"Northern","Sample5026584","North-Western","Sample5026735",3.38835545662634,0.809,0.191,0
"Northern","Sample5026584","Copperbelt","Sample5026742",5.50635266602479,0.956,0.044,0
"Northern","Sample5026584","Copperbelt","Sample5026760",20,1,0,0
"Northern","Sample5026584","Copperbelt","Sample5026771",20,1,0,0
"Northern","Sample5026584","North-Western","Sample5026773",1.52284078881336,0.304,0.696,0
"Northern","Sample5026584","Copperbelt","Sample5026793",3.54793176977619,0.829,0.171,0
"Northern","Sample5026584","Copperbelt","Sample5026805",20,1,0,0
"Northern","Sample5026584","Copperbelt","Sample5026814",1.56704059272389,0.325,0.675,0
"Northern","Sample5026584","Copperbelt","Sample5026847",1.35845397091248,0.22,0.78,0
"Northern","Sample5026584","Copperbelt","Sample5026866",5.18442457113743,0.945,0.055,0
"Northern","Sample5026584","Eastern","Sample5026871",1.92686529536978,0.474,0.526,0
"Northern","Sample5026584","Eastern","Sample5026877",20,1,0,0
"Northern","Sample5026584","Eastern","Sample5026878",2.14241704461585,0.547,0.453,0
"Northern","Sample5026584","Eastern","Sample5026883",4.45422549149421,0.849,0.145,0.006
"Northern","Sample5026584","Eastern","Sample5026884",2.68965987938785,0.69,0.31,0
"Northern","Sample5026584","Eastern","Sample5026910",1.45600928033515,0.271,0.729,0
"Northern","Sample5026584","Eastern","Sample5026911",8.64385618977472,0.995,0.005,0
"Northern","Sample5026584","Eastern","Sample5026916",2.72261030118914,0.697,0.303,0
"Northern","Sample5026584","Other","Sample5027250",2.27229732716276,0.586,0.414,0
"Northern","Sample5026588","Northern","Sample5026596",20,1,0,0
"Northern","Sample5026588","Copperbelt","Sample5026610",1.91866037254806,0.471,0.529,0
"Northern","Sample5026588","Copperbelt","Sample5026616",3.37332724739401,0.807,0.193,0
"Northern","Sample5026588","Copperbelt","Sample5026698",1.8008773579864,0.426,0.574,0
"Northern","Sample5026588","North-Western","Sample5026712",1.13606154957603,0.09,0.91,0
"Northern","Sample5026588","Copperbelt","Sample5026718",20,1,0,0
"Northern","Sample5026588","North-Western","Sample5026727",2.01741705307741,0.506,0.494,0
"Northern","Sample5026588","North-Western","Sample5026729",1.66657626627481,0.37,0.63,0
"Northern","Sample5026588","North-Western","Sample5026735",1.16974467583232,0.111,0.889,0
"Northern","Sample5026588","Copperbelt","Sample5026742",1.96860480372447,0.489,0.511,0
"Northern","Sample5026588","Copperbelt","Sample5026760",1.92412513302487,0.473,0.527,0
"Northern","Sample5026588","Copperbelt","Sample5026771",20,1,0,0
"Northern","Sample5026588","North-Western","Sample5026773",1.04692104738749,0.032,0.968,0
"Northern","Sample5026588","Copperbelt","Sample5026793",1.23276896297612,0.149,0.851,0
"Northern","Sample5026588","Copperbelt","Sample5026805",20,1,0,0
"Northern","Sample5026588","Copperbelt","Sample5026814",1.08008791132269,0.054,0.946,0
"Northern","Sample5026588","Copperbelt","Sample5026847",1.03948828988098,0.027,0.973,0
"Northern","Sample5026588","Copperbelt","Sample5026866",1.99711749146688,0.499,0.501,0
"Northern","Sample5026588","Eastern","Sample5026871",1.08161376555365,0.055,0.945,0
"Northern","Sample5026588","Eastern","Sample5026877",1.46793244771097,0.277,0.723,0
"Northern","Sample5026588","Eastern","Sample5026878",1.14880066140671,0.098,0.902,0
"Northern","Sample5026588","Eastern","Sample5026883",1.33278908751913,0.206,0.794,0
"Northern","Sample5026588","Eastern","Sample5026884",1.14880066140671,0.098,0.902,0
"Northern","Sample5026588","Eastern","Sample5026910",1.04692104738749,0.032,0.968,0
"Northern","Sample5026588","Eastern","Sample5026911",2.02914634565952,0.51,0.49,0
"Northern","Sample5026588","Eastern","Sample5026916",1.16812275880833,0.11,0.89,0
"Northern","Sample5026588","Other","Sample5027250",1.14720210718123,0.097,0.903,0
"Northern","Sample5026596","Copperbelt","Sample5026610",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026616",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026698",20,1,0,0
"Northern","Sample5026596","North-Western","Sample5026712",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026718",20,1,0,0
"Northern","Sample5026596","North-Western","Sample5026727",20,1,0,0
"Northern","Sample5026596","North-Western","Sample5026729",20,1,0,0
"Northern","Sample5026596","North-Western","Sample5026735",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026742",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026760",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026771",20,1,0,0
"Northern","Sample5026596","North-Western","Sample5026773",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026793",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026805",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026814",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026847",20,1,0,0
"Northern","Sample5026596","Copperbelt","Sample5026866",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026871",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026877",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026878",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026883",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026884",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026910",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026911",20,1,0,0
"Northern","Sample5026596","Eastern","Sample5026916",20,1,0,0
"Northern","Sample5026596","Other","Sample5027250",20,1,0,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026616",20,1,0,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026698",5.47393118833241,0.955,0.045,0
"Copperbelt","Sample5026610","North-Western","Sample5026712",3.72737954533701,0.849,0.151,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026718",20,1,0,0
"Copperbelt","Sample5026610","North-Western","Sample5026727",5.68038206579984,0.961,0.039,0
"Copperbelt","Sample5026610","North-Western","Sample5026729",20,1,0,0
"Copperbelt","Sample5026610","North-Western","Sample5026735",4.92139016530363,0.934,0.066,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026742",7.50635266602479,0.989,0.011,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026760",20,1,0,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026771",20,1,0,0
"Copperbelt","Sample5026610","North-Western","Sample5026773",2.54793176977619,0.658,0.342,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026793",5.01158797427521,0.938,0.062,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026805",20,1,0,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026814",2.56064282152574,0.661,0.339,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026847",2.13923579737117,0.546,0.454,0
"Copperbelt","Sample5026610","Copperbelt","Sample5026866",6.15842936260448,0.972,0.028,0
"Copperbelt","Sample5026610","Eastern","Sample5026871",3.02326977932285,0.754,0.246,0
"Copperbelt","Sample5026610","Eastern","Sample5026877",20,1,0,0
"Copperbelt","Sample5026610","Eastern","Sample5026878",3.38835545662634,0.809,0.191,0
"Copperbelt","Sample5026610","Eastern","Sample5026883",20,1,0,0
"Copperbelt","Sample5026610","Eastern","Sample5026884",3.82623293226329,0.859,0.141,0
"Copperbelt","Sample5026610","Eastern","Sample5026910",2.37706964907982,0.615,0.385,0
"Copperbelt","Sample5026610","Eastern","Sample5026911",8.15842936260448,0.993,0.007,0
"Copperbelt","Sample5026610","Eastern","Sample5026916",4.608232280044,0.918,0.082,0
"Copperbelt","Sample5026610","Other","Sample5027250",3.62593428177746,0.838,0.162,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026698",20,1,0,0
"Copperbelt","Sample5026616","North-Western","Sample5026712",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026718",20,1,0,0
"Copperbelt","Sample5026616","North-Western","Sample5026727",20,1,0,0
"Copperbelt","Sample5026616","North-Western","Sample5026729",20,1,0,0
"Copperbelt","Sample5026616","North-Western","Sample5026735",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026742",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026760",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026771",20,1,0,0
"Copperbelt","Sample5026616","North-Western","Sample5026773",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026793",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026805",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026814",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026847",20,1,0,0
"Copperbelt","Sample5026616","Copperbelt","Sample5026866",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026871",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026877",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026878",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026883",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026884",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026910",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026911",20,1,0,0
"Copperbelt","Sample5026616","Eastern","Sample5026916",20,1,0,0
"Copperbelt","Sample5026616","Other","Sample5027250",20,1,0,0
"Copperbelt","Sample5026698","North-Western","Sample5026712",3.265344566521,0.792,0.208,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026718",20,1,0,0
"Copperbelt","Sample5026698","North-Western","Sample5026727",6.05889368905357,0.97,0.03,0
"Copperbelt","Sample5026698","North-Western","Sample5026729",20,1,0,0
"Copperbelt","Sample5026698","North-Western","Sample5026735",4.53951952995999,0.914,0.086,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026742",4.85725982788392,0.931,0.069,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026760",20,1,0,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026771",20,1,0,0
"Copperbelt","Sample5026698","North-Western","Sample5026773",2.40354186044101,0.622,0.378,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026793",4.02326977932285,0.877,0.123,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026805",20,1,0,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026814",2.31114825613412,0.597,0.403,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026847",2.0086822430998,0.503,0.497,0
"Copperbelt","Sample5026698","Copperbelt","Sample5026866",6.87832144341175,0.983,0.017,0
"Copperbelt","Sample5026698","Eastern","Sample5026871",2.9105018491609,0.734,0.266,0
"Copperbelt","Sample5026698","Eastern","Sample5026877",20,1,0,0
"Copperbelt","Sample5026698","Eastern","Sample5026878",2.90508835297453,0.733,0.267,0
"Copperbelt","Sample5026698","Eastern","Sample5026883",9.38082178394093,0.997,0.003,0
"Copperbelt","Sample5026698","Eastern","Sample5026884",3.59946207041627,0.835,0.165,0
"Copperbelt","Sample5026698","Eastern","Sample5026910",2.12658049656514,0.542,0.458,0
"Copperbelt","Sample5026698","Eastern","Sample5026911",5.50635266602479,0.956,0.044,0
"Copperbelt","Sample5026698","Eastern","Sample5026916",3.74661576419993,0.851,0.149,0
"Copperbelt","Sample5026698","Other","Sample5027250",3.34373246520571,0.803,0.197,0
"North-Western","Sample5026712","Copperbelt","Sample5026718",20,1,0,0
"North-Western","Sample5026712","North-Western","Sample5026727",4.0350469470992,0.878,0.122,0
"North-Western","Sample5026712","North-Western","Sample5026729",20,1,0,0
"North-Western","Sample5026712","North-Western","Sample5026735",1.98279070996778,0.494,0.506,0
"North-Western","Sample5026712","Copperbelt","Sample5026742",3.96578428466209,0.872,0.128,0
"North-Western","Sample5026712","Copperbelt","Sample5026760",20,1,0,0
"North-Western","Sample5026712","Copperbelt","Sample5026771",20,1,0,0
"North-Western","Sample5026712","North-Western","Sample5026773",1.34373246520571,0.212,0.788,0
"North-Western","Sample5026712","Copperbelt","Sample5026793",2.7178567712185,0.696,0.304,0
"North-Western","Sample5026712","Copperbelt","Sample5026805",20,1,0,0
"North-Western","Sample5026712","Copperbelt","Sample5026814",1.3455644591546,0.213,0.787,0
"North-Western","Sample5026712","Copperbelt","Sample5026847",1.21759143507263,0.14,0.86,0
"North-Western","Sample5026712","Copperbelt","Sample5026866",3.93236128312464,0.869,0.131,0
"North-Western","Sample5026712","Eastern","Sample5026871",1.64837167089722,0.362,0.638,0
"North-Western","Sample5026712","Eastern","Sample5026877",20,1,0,0
"North-Western","Sample5026712","Eastern","Sample5026878",1.82367722735954,0.435,0.565,0
"North-Western","Sample5026712","Eastern","Sample5026883",3.97727992349992,0.764,0.22,0.016
"North-Western","Sample5026712","Eastern","Sample5026884",1.92139016530363,0.472,0.528,0
"North-Western","Sample5026712","Eastern","Sample5026910",1.34007544159762,0.21,0.79,0
"North-Western","Sample5026712","Eastern","Sample5026911",4.66200353648498,0.921,0.079,0
"North-Western","Sample5026712","Eastern","Sample5026916",2.14880066140671,0.549,0.451,0
"North-Western","Sample5026712","Other","Sample5027250",1.80843734929924,0.429,0.571,0
"Copperbelt","Sample5026718","North-Western","Sample5026727",20,1,0,0
"Copperbelt","Sample5026718","North-Western","Sample5026729",20,1,0,0
"Copperbelt","Sample5026718","North-Western","Sample5026735",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026742",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026760",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026771",1.08039606641942,0.004,0.12,0.876
"Copperbelt","Sample5026718","North-Western","Sample5026773",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026793",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026805",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026814",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026847",20,1,0,0
"Copperbelt","Sample5026718","Copperbelt","Sample5026866",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026871",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026877",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026878",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026883",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026884",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026910",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026911",20,1,0,0
"Copperbelt","Sample5026718","Eastern","Sample5026916",20,1,0,0
"Copperbelt","Sample5026718","Other","Sample5027250",20,1,0,0
"North-Western","Sample5026727","North-Western","Sample5026729",20,1,0,0
